mtime,AJ,AO,AV,BJ,BX,CE,CI,CM,DG,DR,DX,EW,EZ,FV,G,GM,GX,GZ,HN,I,JP,JV,KY,KZ,LU,MP,MR,N,NO,OZ,P,PX,RT,UY,VW
2021-11-23T13:15,3961296,3465919,3071314,2881397,3050769,5033818,3548107,2305111,3511661,4883097,3195683,5070446,4497044,3382933,3835546,2630117,2242555,2517358,4128594,2475095,4348133,3028967,4158849,2982202,3033374,3143150,3197976,2928607,3790964,3904842,3739099,2686872,5639273,3230841,3068332
2021-11-23T13:20,2582243,2336548,2381973,3051930,2316083,4347640,4175013,3575880,3589757,3969756,2524223,3530903,2709264,3166652,3937986,4464644,3696644,4326370,3203278,2930752,5384861,845049,3692168,3010458,4068333,2918952,4349878,4604563,4094862,3952714,3441490,4470505,4700428,2922175,4378345
2021-11-23T13:25,3221662,2983691,3600165,3830039,2515233,3803583,3845327,2669211,3125862,5111635,3432356,3242193,2841432,2797480,3624200,3004298,3680636,3602791,3116596,4132295,3062413,3703659,3047522,4204547,4540672,1904776,2313316,3972541,3736346,3904804,4447338,2853776,5973426,3430334,2866989
2021-11-23T13:30,3118140,4010804,3607945,3292639,2698288,2633071,4513187,2066383,2675960,3653106,3581634,2665562,3340630,2252175,4221549,3206620,2563639,4407760,3527689,4579051,3033325,1639939,4678851,2901082,4530136,3548828,5683351,5978393,3523572,3372562,5425662,4047817,3374131,3688778,3849031
2021-11-23T13:35,3773839,3094487,4144485,3168534,3727069,3024625,4515433,3410162,2955715,4246600,3137416,3315749,2416569,2738992,3875438,3535986,2438184,3963830,2148788,3573570,3276687,3372345,2911631,3826081,4021331,2377624,4324097,4100797,3575291,4259328,5256186,6052093,3927689,3380276,3817667
2021-11-23T13:40,2851732,5384006,2450281,3507156,3638544,3453635,3256565,3115872,2495387,1906423,3804576,3905442,3349422,1556303,4716793,2990496,2750177,4320222,5877325,4680002,3212907,3997254,6223424,2994409,3532622,2737647,3202845,4046142,2991961,3655044,4665412,3987220,2556632,2171962,3624192
2021-11-23T13:45,4070572,2981294,3951115,4237149,3532857,3081297,3830595,3107803,2829329,4227114,4254966,2307457,4547860,2160755,4412267,4462460,2905137,4270036,3335453,4533823,4694672,2469929,4215872,3524069,3496335,3493570,3866101,5049167,3291839,2828040,3295920,3908281,3901925,3476499,5340356
2021-11-23T13:50,3944935,3565895,3939953,3739664,3909971,3460762,3630150,2682965,4197353,3759831,3085112,2954740,2730427,4182076,3348724,4647761,2264728,2894946,5469227,3310804,4007770,2252444,4419763,4155474,4442361,2821637,2956406,3551097,3340333,2995974,3839355,3491313,3792588,3756520,3437946
2021-11-23T13:55,3758713,2860457,3675814,3303121,3889063,2484591,4329598,3883622,2382187,4160918,3584892,2508727,2576948,3695287,3135820,3742088,3051324,2770346,3678562,3569159,3271505,3015659,4114802,3731666,3267521,2855688,4606022,3409970,3131430,3548351,5142106,5133424,2841929,5484768,3047224
2021-11-23T14:00,5360500,3619775,3472587,3250170,4864335,3573870,5191210,3925766,3214797,3301623,3508735,4074788,5597733,3381416,2674892,2617743,3423516,4211943,3105561,5122558,2327378,2714118,3699953,3041615,4162828,3606701,3063943,4677082,3275918,4610566,4446798,3016493,4211046,3675550,3880644
2021-11-23T14:05,1640311,2781436,3311551,4122798,3782266,4124407,2821866,3037234,2850452,3408683,3054613,2430476,3384513,4349282,3162110,3523701,3787548,2854326,4573876,4974352,4474076,2472418,5219837,1886899,3115456,3305403,3643505,3462417,3952837,3537770,4829607,3613419,3303014,3630141,4235222
2021-11-23T14:10,4780226,2704220,3223529,3550383,3539179,3602216,3829646,3407535,4664313,3710353,3027630,3907251,2754289,3298751,3069256,2702599,3002676,4685927,4974869,3162644,3195188,2672774,3478661,3957809,2897990,2379963,3182486,3040378,4395844,4554011,2842366,5694212,3428776,3881628,3084336
2021-11-23T14:15,1924844,3313609,2717323,3618517,3034710,3358783,4119191,3346879,4022573,3084687,3798091,2942750,4633582,3482037,3968279,3254486,3245799,4302163,2782035,3857068,4366170,3092541,4144714,3642493,2021052,4013095,2268933,4561546,3154254,2749460,3620826,3241572,4035615,4472226,4006920
2021-11-23T14:20,4878826,3411598,2009572,3397522,3797411,4216590,3749974,2778801,3646461,3588212,2334880,3555768,3608411,3618201,3197611,3359518,2784881,4122138,3785761,3592894,3120745,2977843,2710656,3568480,2874711,3209995,3195121,3459249,4712430,3218166,5304204,2810860,3519889,2907046,3760367
2021-11-23T14:25,4053860,4384621,2712697,5576614,4056189,3757882,3424025,4372815,2813986,4170942,2793089,3039075,4180994,3464366,3738176,2896168,2165020,3145795,2714158,3912814,5125001,2009622,3644298,3937704,2424491,3278281,3441460,2491074,4401914,4648470,3399014,4469131,2884563,4862816,3513112
2021-11-23T14:30,4793062,3003770,4528610,5162891,3892095,3090098,5584018,3511158,2831420,3595695,3163981,3805292,4068491,4005763,3828731,3375667,2899556,3724821,3097269,2628349,2548002,2999675,3759732,4105341,3720586,2693383,4753594,2826647,4212009,3214768,4745080,3583679,4115784,4280549,3574212
2021-11-23T14:35,4403597,3170552,3815730,2756262,4492426,3963194,2798165,3340371,2727325,2809493,2492844,2791534,3412286,3323955,3915841,4439404,3089441,3101835,5003746,2477191,1868406,1984225,5695744,3172127,2673153,4434211,2176626,3249317,4016186,5020127,3811664,4103659,2881082,2601545,3632774
2021-11-23T14:40,3475773,3478452,3479435,4291518,3674780,3836676,4808064,3611191,2164823,4926981,3336407,4861047,3913031,3114725,3714693,3139938,4039407,4564417,3354912,2754681,3336752,3791370,5400970,3189895,2810784,3864635,2892374,3045610,3224910,5101016,4045282,5087413,4078557,3559179,3007257
2021-11-23T14:45,2928732,3957053,3761775,3161828,2538121,2882565,3119977,3535860,3152800,4234612,2248619,3589597,3548735,2793399,2463542,2564457,2928359,3885565,2480810,4959654,4461033,3692699,5082703,4267117,4386980,2470486,3874553,4325352,3416643,3423119,4006684,3693856,3334546,3138949,3321616
2021-11-23T14:50,3118550,2321525,3618781,4054473,4002203,3984331,3578737,1860032,3627409,3917930,3751318,4753044,4504855,3522601,5120088,2915285,2760397,3929493,4108859,3419902,3280011,3144682,4617573,4265753,3368841,3236574,3591935,3632929,3893025,3950135,3574661,3616468,3376930,3824620,3300826
2021-11-23T14:55,2899211,4891118,2532150,2777270,3464189,2161279,4902345,4580180,3628112,3549853,4062648,2264009,4565450,3048574,3756163,4249464,3549558,2775349,3596133,3245575,3277616,2060671,5441009,3415165,3010674,2847661,4207387,4057861,4015795,4397223,4333205,4470172,4144354,2723402,3864553
2021-11-23T15:00,2717935,4727145,3237910,5488527,4447206,4228042,2559509,2837043,3336797,3090693,3355733,3722414,4697425,3826916,4020606,3928308,2244978,3945631,5106002,3943276,4228119,2807203,4140765,4951462,2946549,4239725,3694621,4196425,4735946,3608387,4276691,4662804,2411756,3604341,3978799
2021-11-23T15:05,2939695,3455030,3262353,2967119,5188405,1915027,3403084,4183591,4094542,3339944,3959050,2763515,3606751,2882926,4163561,3324449,3487736,3674165,3068219,3755959,3612426,3513699,3432952,3195497,1245727,3287905,3188770,4655748,4864275,3679137,3698695,4402118,3511091,1982751,4384964
2021-11-23T15:10,5253757,2491039,2275975,4359926,3323345,4084117,3716294,3074740,2595736,4407859,4440523,2692025,5342012,2792887,2651948,3207913,3462157,3914405,4305098,4237194,2471720,2499278,4030421,2948169,3179213,2960537,3277937,3313986,3689694,4538436,5428223,3324738,3937734,4097910,4858997
2021-11-23T15:15,4514377,4030470,3084183,4685233,3982713,4832216,4017817,2459809,4560274,3487647,3712080,2731343,4049556,4014046,2679988,3638314,2741000,3429856,2920038,4096053,2822249,3307108,4600691,3848383,3170428,2374017,3392897,2900292,2494433,4418238,4549250,4061135,4320196,2674687,3947103
2021-11-23T15:20,3125547,3395289,2625278,4858495,4018086,2586900,3532690,3470387,2434643,3566548,2936975,3800637,3520130,3474773,4024967,3449569,3812309,4288812,3917230,3560294,3400837,3108884,4764965,4332348,3147729,2898940,3535044,4316816,4672572,4519857,5098231,3830532,3527337,3467287,3666679
2021-11-23T15:25,3751099,3145507,2271324,2463399,2254011,4603280,3297460,3608415,2484640,3327899,2308528,3837390,3612438,4191314,3870555,3950412,4774594,3376612,4170937,2673636,3424107,2586030,3240596,5143184,2951480,2774110,3341688,3487776,4978588,4622333,4502556,3785825,4160116,3730163,4132787
2021-11-23T15:30,3277861,3749061,4048202,3999189,3520865,3750698,4776732,2474328,3966458,3117180,3158757,3067577,3183253,3267256,2516755,2563804,2806570,4073346,5218071,2408536,3006674,2850831,4867174,2798345,4276734,1980946,4432274,5260653,3499503,4745535,4120418,4877687,1876115,4568365,4512740
2021-11-23T15:35,2895654,3292423,3188807,3682839,3274145,3562820,4134261,3429264,3225492,2532335,2194600,3470882,3073846,2232045,3738783,4123427,2900983,3854964,4131942,4575739,5563949,2525740,2979539,2048602,3931181,3842316,2823036,3976796,2403421,4817080,6043022,4406396,3662952,3244536,4934417
2021-11-23T15:40,3321229,3629292,3116884,4462764,5106253,2515500,4770332,2786989,3296184,2686962,2849597,4126815,3115214,3536236,4074862,3129827,2614232,4144887,4011422,3180577,3888894,4050038,4239625,2689661,1983761,3369456,2563199,4456778,3098892,3828297,3136403,3258420,3342102,4043060,3717799
2021-11-23T15:45,3949464,4392069,3099614,4482981,3144587,4002863,3550951,2698688,3404896,3592336,3038875,3813341,3733928,2950435,3643660,2444072,4315062,2831630,3334098,2813921,3253152,2603137,3969329,3495032,2338053,2536352,3565166,4247439,3829264,3366411,4262938,5812188,4686947,4887247,2749980
2021-11-23T15:50,4040976,3094367,4110211,3213584,3198942,3729867,3461467,2578017,3381290,3116152,3144390,4079862,4446212,3402391,3769652,3192363,4196593,3458649,2924753,3054026,4766754,3378485,3881467,2652592,4040152,2956761,2581141,3895835,3840252,4622890,3421427,4996114,3991314,3491827,2753902
2021-11-23T15:55,4500313,3900302,3316237,3938346,3998800,4441918,2744449,3015586,3313754,3340084,3034463,2575046,3523898,3742551,3805187,3065082,3405587,4022909,3119415,5233920,4295553,3437531,4586276,2572259,5197372,4048775,4063446,2266584,4733122,5870084,4096968,3710705,2999124,2006494,2959359
2021-11-23T16:00,4599341,3071224,2257275,3582271,2639805,3675816,4225734,1798485,2650397,4364077,2650468,4540310,3447518,3611933,2780126,2957229,2794122,2836939,3723212,2963426,3482737,2393587,3887295,2705868,4274471,3054109,3289384,3438761,4580869,4511574,4962158,5096829,4372574,3620339,3147482
2021-11-23T16:05,3750811,4324254,4829462,3403015,3481290,3375674,3007672,3347201,2821861,3422972,3860276,3608866,3657275,2798996,3730396,2715811,4853759,3233779,4203612,4164346,2798043,3258823,4460341,4144772,3019485,1395116,3636039,4475890,4541170,4307811,3758759,5527293,3131808,4182270,4376513
2021-11-23T16:10,3647207,2394524,2830714,3723383,3380855,2910401,3046807,2393246,2128277,3636182,2698933,3082793,4331283,3948005,3376439,3882591,3355878,4517647,2384293,3268237,3247553,1960429,4126060,4818117,3508381,1541896,3132977,3889915,3690623,4943423,4927646,3730134,3395805,3946264,3313583
2021-11-23T16:15,4032923,2520605,2638546,4434975,3559445,2945147,3730295,3300033,2808967,3411418,2644577,3634069,3141564,4141983,2569018,3014218,2684652,3129633,4246726,4169821,4373396,1863488,3163666,3382523,1985421,2585683,4511183,3188813,3576171,5185796,3467158,4031555,3239003,3593875,2387948
2021-11-23T16:20,3952429,3139575,3434861,4523890,3566950,3919328,5003822,3126754,4765466,3472294,3856818,4004527,2872966,2714401,4465794,3357104,3400872,5353466,4532318,3063352,3545823,3680808,5280928,3522492,4290840,2941353,3011929,3285147,3455966,3387110,5281536,4517843,4215805,3587416,5175477
2021-11-23T16:25,4116518,5110102,4233338,2567554,5539327,5153688,3335191,2345895,3219407,3796951,2917706,2906807,4311481,3234097,4207416,4043731,3765350,3770279,4887115,3308488,5692644,3699058,4675634,3431253,2655358,3414582,2201429,3297077,2414316,3329194,3152575,5019215,3008929,4516754,4109979
2021-11-23T16:30,5488924,3038599,3162893,5537845,3294758,2877559,2380771,2574620,4406354,3960609,2877010,4790129,3186040,4574792,4446508,2834066,3163978,3533615,3818059,3428161,4029744,2793226,3985335,2613480,3448078,2658674,3877331,3309167,5519516,3916389,4907084,4143587,3988543,2952255,4210484
2021-11-23T16:35,4616793,4055584,2952511,2280186,3431348,3022001,3054535,2801875,4630392,3665093,3843846,5936853,4187658,4305107,4742732,2619674,3190129,2874888,2160032,3882718,2947464,2571921,5642681,3398685,3511718,3451217,2793151,3522878,4390192,4612336,3670887,3379849,3548796,3043783,3884752
2021-11-23T16:40,3455098,4622490,2691346,4426992,3715935,3599437,2728985,3130272,4096595,2944718,2850579,3281744,3407837,3171550,4397555,3375331,2371815,2588709,4641140,2906063,2840921,3013511,4527583,3898424,3904439,2709600,4473037,3078807,4109393,3666816,4235087,3745550,3165622,3048840,2560509
2021-11-23T16:45,3604049,3656987,3840082,4733863,3734256,4634948,4263587,3287240,3447531,2651925,2451716,2823783,2716608,2586372,3230026,3406863,2601804,3849959,4248169,4849786,3000641,1890232,3624707,4065954,3725088,2902012,4356209,4233287,4331232,3971486,4310974,3772007,3531673,4169732,3448218
2021-11-23T16:50,3730334,2608671,3790849,3019589,4138574,3077384,3834332,4818347,2335840,3455577,2514344,3123307,3548153,4008826,5283687,3247795,3879585,3530325,3890631,3815301,2346463,3262128,4138488,4153764,3569814,2679311,4486997,4340491,3462964,4200701,4405278,4143935,5085105,4897917,3957692
2021-11-23T16:55,1906256,3095315,3399608,3945076,3424007,2711374,3308426,2878382,3569142,2895002,2344855,3360948,3102535,3279792,3427143,4736970,3491190,2923444,5409870,3632555,3212153,3750895,2644056,4281336,2523316,2879651,3975863,4080877,3159967,3576511,4470431,4033898,2828499,4460210,3393063
2021-11-23T17:00,4319573,4438625,2958267,4554292,4030328,3664983,4771235,3333808,3903698,3169488,2485850,2651739,3466226,4538760,3854837,3714906,2963127,4706204,4662890,3251359,3113136,3047800,3582507,4761572,3605576,2585566,3244786,3476912,4052996,3388324,3155746,4356932,2709678,4387181,4208791
2021-11-23T17:05,5704723,5611819,3243701,4441420,2810013,4006312,3252151,2668353,2050936,4259287,3379875,3162808,3510887,2985508,3436157,3864399,4180813,3777422,3128311,2609385,3057191,2838099,3052866,3985299,3270616,2462455,4173480,2696153,3700037,4464940,3935317,4782733,3989379,4243801,4017926
2021-11-23T17:10,5112983,4458175,4097399,4259180,4129293,3718828,3523326,2239750,4765213,3613269,3409257,4653848,3831870,3242204,2542229,3975889,3036051,2777253,3611484,4108616,2589982,2324983,3115514,3596609,3201780,2376264,4130281,3980484,4709934,2797442,3758601,3792293,3276575,3827605,3053744
2021-11-23T17:15,3134515,2923512,2879667,5198824,3125207,2344776,3929150,2752323,4518434,3929423,3941467,2719600,4188465,3865984,2756277,3810701,2354723,3063558,4408136,2673995,3363061,1906191,4252451,3333920,3599994,2560335,3260815,5342363,3364961,4329271,5014776,3792841,2243177,3900274,3216578
2021-11-23T17:20,3555931,2854965,3893732,5533083,4087074,2823374,4468934,3617330,3049074,3490830,2770767,4433234,3271380,2410537,4022144,3819641,3379721,3369985,4284996,3809079,4166697,3021515,5688085,3904807,3058883,3319361,3516387,3730517,3493261,4339351,3263764,3893730,4128870,3743325,4551868
2021-11-23T17:25,4628218,3757940,2411402,4913656,4325702,4156319,4271952,2687175,2670325,2621702,3737929,3266020,3681439,3920374,2932720,3965163,2895970,3337537,3486468,3729238,3654249,3719241,4978108,4161446,2888454,2301660,3877955,2657078,4381233,3512111,4220533,4331258,4298294,3969372,3842151
2021-11-23T17:30,2879827,4472707,2958165,3664575,3812332,4209118,3206627,4047124,1949396,4728141,2226649,2932245,2714621,3967385,3180138,3089658,3167019,3208530,3218024,3674331,3225387,1896971,5333485,4042757,4426715,3968461,3228204,4557154,4791570,4234504,5739649,4219969,4941037,3979066,4240544
2021-11-23T17:35,2619116,2347262,4161044,3003899,3864025,3361127,2483862,3139257,3163715,3157111,3457501,3273551,3728401,4080685,4126013,3381205,1772087,4405458,3925700,4735285,3966281,4102359,2694615,1919527,3698793,3081202,2421949,2913976,3440118,4468695,5726738,1804767,2947086,4054051,2765428
2021-11-23T17:40,2607865,4458210,1864003,2802072,2971189,2178236,2967004,3224262,3341821,3017228,4490086,3692110,4395701,4460798,3608939,3218652,3217480,3453940,4205030,3599006,3695788,2809705,3653386,3412118,3158069,2308926,3650858,3614670,3907732,6692134,4483904,3978382,4929215,3493327,3102050
2021-11-23T17:45,2488508,3097942,3470419,3269541,5078615,2947809,2454446,3914018,2658869,2440294,4238936,3226006,3425504,3584283,3679674,4734278,2991125,3020354,3386411,4008278,2322507,2630033,3632279,4713854,4300849,3129993,4507755,2889523,2196336,4013959,4818521,3435510,2619634,4071851,3651417
2021-11-23T17:50,3559056,5605659,3469610,2215477,5609954,2627188,4462276,3191074,2353720,3987959,3375542,3309964,2907166,2269540,3243647,3715483,2737971,3684910,3749060,2486293,1651440,3018534,4089454,3553886,3037396,2968104,2873332,3367460,2509600,3082870,4767367,4050571,3357047,3255200,3085429
2021-11-23T17:55,2818520,4130146,3647400,4388649,4082612,4335786,3490270,3256318,3320473,5327442,2820492,4206789,4327853,3084201,4161865,1812629,2793299,3873354,5726552,3682593,3412915,1849851,4067006,3574353,3392490,3387354,4901416,3517365,5748011,4044177,4626779,4509050,3512048,3014372,5127315
2021-11-23T18:00,4335373,3036299,2597078,2566298,3785264,3572470,3486290,3335340,2670024,2915997,2381434,3543056,3013308,2481861,3615283,3149785,3039657,4152139,4527843,4013264,3507127,2110712,4293595,3061039,5276757,5725051,3263811,3610531,4120478,3712580,4432439,5104911,3159912,4031299,3867221
2021-11-23T18:05,3357074,4485704,3805988,4424404,4458454,3597052,5780129,2652609,3017009,3760877,2010880,4247714,2914734,3269282,3711503,2271590,3362376,3211273,3561093,3351362,3721879,2639284,5345774,4008210,2886767,3949812,3513973,3238570,3634253,3714889,4894621,2765259,4192482,3250979,3944977
2021-11-23T18:10,2562281,1704463,3789060,2711266,3795905,2209899,4542266,4352949,3123838,4009345,4796563,1975901,4376647,3820348,4556367,3551238,2891000,3728155,5874052,3695780,2090348,2196154,2756845,3317657,3360502,2126168,3504869,3869315,3833930,5143108,4899206,4026611,4788048,2773486,2817671
2021-11-23T18:15,5228186,3696468,3579707,4792884,3664674,4794976,2807831,2623692,4117337,2950323,4007125,2810116,3351999,3089331,3761815,3799819,4383508,3909919,3492812,5716360,3357317,1819205,5217653,3044288,2996927,2947499,3238586,3452986,3699420,4053185,2924719,2770910,3270573,3015701,4795374
