mtime,AR,AV,BC,BD,BF,BO,BS,BV,BY,CP,CS,DH,EF,EI,EJ,FG,FH,FL,FP,GY,HY,J,JY,KW,MO,MT,NP,NS,NW,OR,OY,QZ,SU,SX,U
2021-11-29T23:25,3989116,4491305,3406904,2780238,2935235,2335308,2124656,3386277,3655780,3647345,3226077,3951619,3135472,4601780,3180209,3883636,5435595,3528228,4188892,2656444,3343423,4123012,3762435,2951399,3336628,5059650,3379352,2370439,2933268,2179194,4178787,2497236,4009263,3297751,3236724
2021-11-29T23:30,3110416,4188109,4691921,3267579,3182360,2631448,2887287,2376572,3447924,4143761,2786782,4812722,4050868,3203389,4935431,4372992,4762718,3398782,2675490,4084723,3737352,4862090,3456884,4505311,4108465,3323977,4621808,3268447,3516179,2379009,2961893,6133515,5341159,4576182,3991557
2021-11-29T23:35,4813956,3031060,3218114,2980398,3009177,2960585,2063685,3709834,3998097,4957453,3271028,4182527,3874986,2629075,3776031,3562122,4031902,3963070,3939320,3862616,2198950,4442326,3604309,2626535,3789919,4241374,2908074,4477036,4962793,3445641,2743702,3658655,3372633,4522475,2851676
2021-11-29T23:40,3309654,3828608,4985405,3587161,3769382,4491565,3233304,4158642,4482998,4524358,3558631,4763945,4355878,3395262,5505283,4595217,5210857,4248190,3053999,4406203,3627371,4165440,2507573,2900149,4682805,2762396,3605581,4029929,5457417,2354726,4354649,2727515,3550961,3941350,3270631
2021-11-29T23:45,3863641,3588661,3647545,2815639,2458007,3889175,2937821,3891972,3241388,3250762,2594948,2967163,4393496,3415319,3768904,5039476,5305111,2657644,3343361,3089318,2489701,3455029,3347478,3434591,3709118,3094714,4563422,2949334,3453210,1701633,4858309,3899981,4085780,3157144,3380489
2021-11-29T23:50,3370061,1979619,1951635,3244981,3660118,3655753,1137681,2094371,3846157,4609056,3771018,4425958,3923305,4239172,4721463,4637986,3203510,3254489,3333336,2558597,2549618,3499740,3317937,3568311,2818383,2309241,5278873,3811361,2924374,1978850,4745123,3313980,3698909,2977588,3403694
2021-11-29T23:55,3237605,4489643,4392099,4486149,3456041,3780918,2974390,3197617,3502598,4051790,4995648,4277477,5466566,4076660,4402545,4806448,3510193,3038367,4057907,3166625,2436635,3766062,2792739,3611373,3845942,3802215,3579872,3133403,4048362,3068392,4889947,4241108,4042193,3821254,2727077
2021-11-30T00:00,4100308,3009610,5662832,2587793,4843647,5664317,2538351,3579127,2775992,4553870,3858565,5236828,3680482,3921537,4135754,4127958,5017403,5326959,4403823,2869228,1869649,3553766,3612745,3687465,4190698,3015619,4800417,3418769,4819709,3497046,4705401,3350656,4903792,4308623,3828710
2021-11-30T00:05,3919064,1973568,4390302,2665272,2982314,2576562,2863907,3827667,4012090,3884868,3871306,3772917,3591550,4088235,3321834,4645157,2932486,4323740,4481972,2971791,4080859,5315714,3131283,2273112,3862501,3121686,4309461,4401761,4970183,1461470,3764115,3407904,4271778,2845216,3836457
2021-11-30T00:10,3451553,3614767,4285626,3367287,3584734,4662214,2561035,3025539,3531165,3679453,3578156,4397663,3841869,4039824,3735948,4548741,3608604,1635912,2819648,2822879,3320930,3372794,3093104,3483338,4984033,3736203,4081404,3623156,3589858,2862176,4309364,3929109,4571144,3110533,3706012
2021-11-30T00:15,4734707,4108395,5030118,3319272,3361980,4294747,3328366,3821989,5191281,3668516,3361357,5118849,3908268,3685093,4330156,5256996,4575154,3336068,2667722,3719434,3189047,4815394,3734741,4308288,2234257,2092294,5488931,4064165,3725432,3546688,3396099,3694277,3997818,2982865,4595536
2021-11-30T00:20,2527693,2090879,4168346,2216737,4131943,3972381,2531836,4302162,2498260,3456971,4015949,4765271,3671846,3604044,2945420,5418926,3378589,2769466,3314453,2140891,3429645,3817827,2366723,3826104,3895506,3275575,5972202,3737030,3650651,4725347,4600679,3009166,4912441,3989002,2263825
2021-11-30T00:25,4757869,3330212,4667185,4196326,4642532,5309169,3923160,4414033,3239903,3926089,2952048,4249526,3544948,3225903,4410872,5157789,5295592,3672998,1847438,2368731,3029614,4116729,3154020,3248741,2429186,3539445,5951215,4801082,3339436,3798109,3711048,2981523,5768372,3366321,4266041
2021-11-30T00:30,3650791,2562684,3787689,2831119,5261765,4573132,3413691,3741240,2853123,5843918,3340916,3315476,3044350,3803175,4745272,4445145,5067776,4046512,3380040,3914915,3811443,4354941,3158873,4571523,2808197,2702635,5824704,4189974,5269329,2867808,3582697,2746071,2978988,4672395,2878404
2021-11-30T00:35,2499731,2165884,3586815,2902203,3523613,3717741,3227633,3359798,4012812,4683091,4845463,4145464,3896067,4404573,4708626,3734795,3515479,3390529,2825065,4313105,1508005,2365095,2986446,3034209,2156838,4369643,4941934,4635878,4796050,3688149,4677133,3652489,4130453,3263928,4303061
2021-11-30T00:40,2566111,3609941,4624091,3839516,3032005,3811104,2599446,3528923,3562534,3444092,5396734,2897333,3573459,3358471,3692034,1959003,2053151,4133162,3516468,3921688,3822045,3763317,2623224,4175792,3841852,2814643,3490655,4269045,3645431,3823914,4045955,3962779,4861520,3129773,3785689
2021-11-30T00:45,4045798,2723437,4025466,3329925,4040215,4396223,3158153,3381265,2828794,3301860,4251255,4608939,3472194,4237771,5057915,3506373,4412463,3993865,2704160,4093335,4354489,3903596,3761497,4578561,3458000,3693504,5070060,3391750,3814750,3783997,4550290,3161283,5339190,4405722,4332080
2021-11-30T00:50,3884677,2519519,3647059,2621537,3805065,4528040,4397437,4490177,2232965,4401655,4365964,4271105,3793892,2782727,3173201,5672373,4554676,4545081,3670677,2406030,2674420,4651399,3258260,4206595,2931856,4438936,4609152,3489252,4120092,3864071,3958254,4246456,2767775,3067631,3311653
2021-11-30T00:55,3278635,3437226,3153906,2928085,4092816,3696786,2159921,4503488,1995758,5304247,5507189,4490241,4289987,5028720,4154598,3630017,5569149,2384612,2921612,2819011,3392679,4034209,4321796,4221655,2627029,4560910,4616603,4450336,3296746,3222178,4253338,3673455,5046093,3337119,2848543
2021-11-30T01:00,3524205,3181578,4288780,4052879,5078017,3755083,2754518,3474900,4170621,4657575,4317633,6289957,3383127,3303167,4046311,3185968,3874374,4130972,3093833,3222550,4732355,3056834,3056072,2832428,5025480,4867619,5061337,2911749,3657412,3081746,4169368,4065808,4233870,3138987,2808536
2021-11-30T01:05,3259820,3531493,4795269,3313046,4550479,3621012,2439259,4794586,4103439,5167157,3040129,4646453,2629695,4400817,4840030,4101769,3808065,3116760,3003435,4438229,3287972,3525264,4132945,3099907,4439658,4182910,3900704,4204844,4827466,2604066,5017694,3453597,3588174,3243329,3589755
2021-11-30T01:10,2913800,3890513,2946983,3075842,3641721,4562841,3946354,3042165,3134344,3505425,3484491,3592767,3655946,4030991,5087184,3309341,3520845,3069426,2140216,2677500,2632680,2532330,3152333,3499688,3193476,5004100,6076621,4498651,4141065,2557316,3598949,3572744,5124738,4120329,3024665
2021-11-30T01:15,2804308,3230651,4237518,5784112,3686107,5107484,1843876,3694984,3106628,3121014,5583387,4091312,5054322,2837218,3485453,2822326,4136820,3128554,2700311,2771870,3160921,4519903,3358675,3119224,2820742,5181011,3831485,3113158,3881864,2988823,3284694,3395123,4178195,4100864,3921699
2021-11-30T01:20,3319480,3540713,4040180,3636150,2767144,3264309,3972548,2647757,2786530,5318876,3546473,4372259,3217734,3304660,3300738,4502480,5301470,2711436,3096727,5144361,3279793,3740463,3581902,4226003,3526871,2436919,4800452,2901226,2916717,3209948,4123600,4432673,3852638,2745310,3073688
2021-11-30T01:25,3365702,3372097,4598023,2747128,4129077,4336796,4038093,4641984,5030754,4131602,5547925,4881007,3732488,3687657,3597884,5425131,5419459,4122201,2647050,4879694,3124559,4233975,2328651,2764651,4551056,3367122,5503357,3327315,3970605,2792147,5054093,4437425,4334359,2863938,2929269
2021-11-30T01:30,4186342,3365310,4154880,2643610,3216962,4589813,3193170,3293947,4357051,3608876,3334319,4663659,3971611,3298156,4896344,4280401,5294549,3912428,3346686,3885196,3769856,4630263,4411751,3785720,3697264,4224520,3337859,3669579,4251487,3427111,2396522,3084319,4001777,3327055,4009543
2021-11-30T01:35,3486787,2915675,4800146,3154323,2711387,3204412,3093149,2794671,3414493,3266568,4006386,4081670,2952691,4010554,4415476,4978164,4382334,3498973,3936932,3480851,1919170,4112308,3479190,3468776,2095781,4346635,3913948,3613578,5436886,2791557,5415091,3301551,3172110,4300068,3871241
2021-11-30T01:40,3197916,5168845,5849736,2926004,3450709,4398352,4027250,3726482,2881162,4819012,4821538,5434223,2991238,4153254,2821357,4732631,4728778,4264211,3598509,4782434,3576493,4314166,3119263,3463972,4855693,3037183,4720189,2885126,4283004,3623349,4279054,3443108,4121783,3353288,2875893
2021-11-30T01:45,2949519,3519436,4419062,4260886,2582119,4001521,3071057,3123465,3695970,6184356,5060470,2949695,4936370,4031287,3646221,4375548,2864316,3145292,2675553,2735239,3902647,4839632,3582168,3450169,4048521,3892536,5361440,2872685,3790675,3765148,4667547,4698266,4991268,3693300,3125635
2021-11-30T01:50,3413571,4000860,3738481,2230711,4444275,3286746,3510358,4016658,4661372,3437562,1940031,4766326,3665209,3781647,3989642,3539114,4260784,4336167,3128817,2693752,4271585,3323402,3956402,4934223,2620256,4436787,5449867,4167257,3200540,4104811,2964503,3686531,3062326,2215510,2767338
2021-11-30T01:55,4485672,2541552,5420759,3997904,3028686,3154863,3500273,3267196,4255508,2509316,4460352,5346638,2731801,3746600,4579432,5477713,4660053,2327499,3595098,3941649,3323505,3492345,3600355,3665199,3796760,3781030,3964784,3605339,3202663,3013697,4491448,4101917,4598768,4301534,3168267
2021-11-30T02:00,4510217,2464633,4737093,4169781,3164120,2092733,2864893,2868200,3602661,4416907,4426211,3250463,2366768,5024972,3867591,2235362,4858409,4068309,2542649,3752397,2809121,3198685,4914346,3094256,2542763,5166628,4979667,3327008,4775575,2578951,3285736,4266577,4757851,3672107,2386062
2021-11-30T02:05,4322323,3657957,3986696,2757175,4502689,2941965,2578003,1892156,4654064,4585145,4547476,3926738,4279552,2125359,4885991,3853953,4287376,2612755,4371078,4270267,3452867,4211372,4826063,3999309,3541897,4040029,3885374,4130535,4117984,3276095,3237732,3708392,4165538,4988434,2517352
2021-11-30T02:10,3408217,3370066,4755600,2528154,3832064,3382676,3192575,2283646,2980584,4597646,3537785,3895800,3784325,3141650,3944293,3594959,4951226,3053452,3121295,4053469,2504851,2693723,3561577,2595859,1961967,4210590,4385754,2695291,3545692,2897182,4421398,3268234,2762499,3864239,3328339
2021-11-30T02:15,4393784,3627537,3612362,2163054,3142833,4505402,2481870,2262209,3324528,3643251,4903790,3494084,3676362,2608416,3885040,5529847,2890252,4048338,3155687,2719545,3214274,2473711,3545698,3696200,3595187,4004724,3200475,4019450,3399573,3607426,4276882,5952421,3839245,3719001,3478511
2021-11-30T02:20,4300740,3582411,4298101,3818474,4044488,4038746,2296634,2771357,3526155,4425124,4350202,5531136,3453767,3364506,4440467,4450232,3927250,3629918,3227668,3253583,4216018,5445447,3877356,4358130,2751733,2502123,4675413,3806467,4056692,3226806,5533509,3547208,4462135,3894492,3323157
2021-11-30T02:25,4013337,3396089,4503329,4138685,2565832,2756481,2119683,4088706,4050469,5016338,5178629,2768602,2273380,3006955,5712666,4265469,5215423,3913597,3759096,1959421,2395992,3750084,2554307,3397872,3093088,4212616,4277616,3432134,4124306,2829505,4484219,3608061,4106964,3245074,3928503
2021-11-30T02:30,3316739,2525346,4604594,2741405,2743371,4385345,3193653,3421975,3435347,3955182,3797455,3639301,4344062,3217666,4500862,5038318,4044416,3642173,3431098,2308373,3038075,3389052,2629668,4095541,3686536,2544888,4833131,3467817,5325672,4381805,4711807,3198133,4117084,3028416,3455114
2021-11-30T02:35,4593851,3036255,6059735,5003172,4135722,3594950,2245146,2404579,3543242,5193518,5815121,3175939,3336808,3910206,3334938,5089329,4845786,4471838,2940576,2601438,3392465,4231898,3922059,3643991,4591070,2756515,4057152,3008851,4870644,2967831,3696214,2490496,4881822,4172803,3253927
2021-11-30T02:40,5079934,2594349,4593509,3500726,3790700,3897878,3371720,3301741,3301494,2531034,2997238,4365759,2699274,3323087,3285623,4189945,5178096,3598166,2940098,3651048,1750867,3113305,2940007,4442849,4877941,4570855,6293447,3825264,3674569,2713073,4592968,3360977,4208038,4662066,3741915
2021-11-30T02:45,4261103,3751196,4649464,2882881,5075202,3565955,2228565,3434367,3674669,4108243,3755450,4899842,3691032,3674172,3685712,3949536,4063775,3461876,2929564,3271506,2141448,4853050,3531908,4146273,4176544,1734441,3097593,4185584,4283964,3292078,4137545,4342988,5239089,3143343,3583771
2021-11-30T02:50,2704623,3280343,4822679,4555758,4796182,3777427,4259506,2949981,2181195,4391740,4963786,4901500,3572809,4730765,5162372,4478401,4015719,1788931,3579876,3558279,3137975,2905857,2165761,3449473,3704128,4184478,5273343,3662360,3468136,3056038,2774559,3369678,4207556,3251270,2203145
2021-11-30T02:55,3508456,2240946,4267367,4831382,3251847,4082417,3412235,3371865,3851152,2132337,3413561,3528538,4272402,2979678,6183435,2629348,3173042,3726273,3105738,3694808,3113961,3922331,3384270,2736422,4163975,3621659,5349817,3880443,4712347,3381773,3876434,3891763,2997157,3706338,4412997
2021-11-30T03:00,4879638,2115348,4411363,4407720,3921319,3734209,3985197,4426346,3472369,2366948,5068570,4320278,3766536,4339001,2896373,4787056,3341930,3584439,2420554,1773718,3628854,3768703,4135451,4250701,3387338,4500933,4006477,3867433,3554683,4096965,5299885,3264635,3714067,3742879,4437150
2021-11-30T03:05,3147034,3689700,3502582,2569434,4326243,4388798,1873907,4555774,4505403,3040627,5401232,4546022,3161275,2336650,4039373,3675939,4262242,4123411,3854967,4242893,4386367,4326492,3474971,3702545,3135181,3994734,5124444,3454508,1975636,2792361,3392964,4229416,3461953,3206660,2908623
2021-11-30T03:10,2727282,3940473,4419128,3018323,4296910,3229532,2857225,4089125,3300777,4238286,4012723,5041137,3935887,3628383,4155847,3226038,3994184,3302312,3285997,3051900,2130353,5269806,3308856,4112330,2137165,3116706,4920359,3487281,4348312,2228944,3899392,1867883,3730887,4469196,1925693
2021-11-30T03:15,4146161,3297264,4854357,3210554,3838149,3882696,2588758,3562762,3234921,3459777,4801537,3845198,3719448,4647189,3183715,5727893,4319331,3599451,2069898,2752881,3495587,3714453,4654251,4129197,3570001,5071635,4183457,5101914,5220680,3295354,5225068,3292543,4236136,3386209,3550675
2021-11-30T03:20,4758756,3592418,3453036,3893672,4632771,4647014,2880343,3612752,3635388,4569855,4343306,5079079,3886917,2776961,3588357,4993669,1863313,4564482,2668198,3758973,3605833,4629198,3110869,2483454,4432999,4747594,4626416,1715766,3831762,3536763,2397213,3131460,4661477,3728414,4794718
2021-11-30T03:25,3203279,3519735,4720380,3141789,4462386,4953813,3205704,2748120,2919194,5148353,4553326,3095267,4080544,5197557,4200767,3723102,3130088,3417683,3442331,3234626,3126339,4423960,4187605,3331965,2889507,3956155,4033945,4997520,3617894,2934298,3578229,3154908,4769012,2482550,3330151
2021-11-30T03:30,2166752,5386949,3876276,4150460,3998614,2897962,3601991,3794239,2749814,5409374,2695363,3641768,4392911,2681752,4202582,3530337,3098745,4344026,4311804,3497630,2366891,4201273,1920877,4130979,3184119,3733208,4405101,4438356,3492760,3038063,2450524,5660831,3797214,4013682,3174995
2021-11-30T03:35,3037001,4202032,4059733,3642800,3691559,3174293,2718857,3269199,4336627,5337244,2863276,3869891,2694650,4255033,4479216,3216774,5584773,4191981,4154360,3358647,3738871,4265307,3861377,3890622,5325489,5044201,3673407,2629929,3203696,2449491,2971228,4364647,4047009,4723311,3965315
2021-11-30T03:40,3288987,3084882,4478469,3859188,4019397,3470534,3168621,3555070,4286218,5245895,4370125,4185414,4376804,3673205,3159439,4037728,5937271,2911192,2658987,2289023,2599030,1394975,2393847,3519430,2881942,3766244,4729846,3324221,3936004,2402330,2915037,4422007,3631796,4084121,4767202
2021-11-30T03:45,3611681,3822539,4272912,4492990,2348397,3236362,2952813,3733304,2712752,4838735,4425068,4729853,4022462,2767832,1978483,3622371,3893412,3033865,2527427,3684229,4197906,2834700,4634304,4252808,2971509,3508689,4564469,3050473,3836024,3155234,4826979,3489732,2636124,3167276,4004651
2021-11-30T03:50,4250758,3640869,4321769,2728788,3035356,2701949,3082694,4337506,3478469,4586404,3432132,4190072,5111654,3643484,3773918,4403406,4564326,2754475,3007565,3104101,3870048,4877697,2461508,3351307,2855821,3395486,3725008,3896269,3883331,3154969,3292322,3259775,4347788,4298032,5459758
2021-11-30T03:55,3768812,4186457,3952425,3482529,4550904,3393766,2384182,3272006,2774480,4272497,4133649,5141263,4120587,4342781,5570292,4786781,5250747,3809407,2927612,3575915,3131987,4561181,3220655,3754716,2574161,3350439,5047780,3489475,4039375,5099569,2224251,5185895,4354018,4400552,3786757
2021-11-30T04:00,3550749,3133183,3715039,3565394,2744451,2747080,2230410,3195725,3479743,5171353,4021813,5702137,3589938,4358447,4069447,3678595,3705248,4935611,2950613,2986505,2564049,2999014,2878997,3300510,2837013,5127148,4803993,3918020,4485421,2553430,4194401,4206152,4607079,4323777,3272799
2021-11-30T04:05,4196859,4427815,4770327,2577911,4560067,3837078,4078050,3033538,3594215,4882793,3614788,4116608,3528278,3106468,5651247,3757718,5688911,1776213,3862449,4415508,3461713,3573038,2254457,2242042,2531890,3168558,5096191,2886027,3532164,3200454,4488504,4683600,3484270,3605645,3526654
2021-11-30T04:10,5192558,3120301,4951716,3202654,3746507,4026954,3076276,3355887,4204808,4386315,3759508,3671043,2869096,3843498,3470786,3919437,3354109,3295172,1721436,3631284,2477512,4256539,3518714,3704756,2538266,3521462,5113127,1713064,3428073,2944270,3593862,3023882,4720386,3930101,2195857
2021-11-30T04:15,3851033,3881943,4813588,2857121,3356327,2633944,2132887,3049027,3693683,4952922,4827780,3515211,3828948,4947290,4472340,3861431,3446414,3689092,2945123,3589040,2516522,4006009,2563348,4678838,3643554,3867007,4428853,3448939,3259451,2703676,4221856,3853140,3921760,3841299,3736574
2021-11-30T04:20,3509429,3190764,2797226,4118636,3313612,4094074,1324650,3659143,3714526,4352157,2623208,2874601,3853675,3915906,4313216,3282287,5254070,3606277,2389192,3411996,3192410,4501177,4118929,3787105,2533928,3248381,3693583,3172863,5450525,2744476,4231497,3740123,4101289,3257078,3701159
2021-11-30T04:25,2854205,4423508,4824671,2708739,3349550,4853934,3711942,4384910,3732873,3215931,3256283,4363119,3710197,3955419,4280387,4345630,4498627,4833177,4069879,3960858,2597344,4236655,2085962,3602267,3044526,3617467,5474725,3545207,3863852,4773278,3472370,2597751,2976344,3763308,4005270
