mtime,AU,BD,BN,BQ,CP,CZ,DP,DZ,EM,EO,EP,ES,FM,FN,FZ,GM,GN,GO,GR,HI,HY,IZ,LU,N,NO,NZ,QT,QY,R,RU,RY,SY,UW,X,XY
2021-11-29T21:25,2996526,4182262,3664752,2632627,4159258,3442019,3756051,3957112,3367488,3506884,3681350,3033308,4426804,2576005,3620012,3842455,3483653,3513016,3704088,2800896,3160483,3546528,2873051,4249801,3390550,5338432,4740821,3143832,4007300,3623460,3770833,2673479,3928814,2037422,3143477
2021-11-29T21:30,3675020,3843356,2978725,2449817,3834819,3482060,3519069,2161097,3506057,3227711,4059930,3840087,5395789,3531914,3967642,4851415,2701603,4166837,5629901,3962909,3166191,3459360,2673856,3959600,2234656,4158493,2153833,3767509,4131258,3723999,4905900,3183809,3765317,3914313,2318798
2021-11-29T21:35,3912629,4334504,4055211,3503234,5072840,2152854,2829560,3615372,3517142,4341541,3124838,4935465,4149603,3110222,2771190,3226212,4129748,3029566,3377201,3543902,3962397,3709014,3649418,3867831,3645950,3499429,3004130,2787833,3432024,3954548,4194798,4590977,3451699,3746303,2618717
2021-11-29T21:40,3778024,2532123,4162367,4228386,4406777,3269875,3186681,3401027,3928888,4200121,3426813,4443621,3553294,5037485,2825717,4485902,3901767,3921487,4989938,2147667,4307965,4049749,3446347,4050467,2610415,3800631,3821902,3507738,3892998,3797173,3738779,3263554,3355902,3892753,2096647
2021-11-29T21:45,4345609,4495620,3854412,2396875,3024893,3973641,4245447,2428833,4403977,4599324,2657208,3516326,5008020,3950192,4919755,4109382,4921761,3809308,5375282,3774064,4000368,2792638,3287610,4291724,2885688,3691274,3306730,2676606,4131054,2443212,2730144,3454489,3971974,2670965,3097316
2021-11-29T21:50,2663376,4472080,3262749,2005322,3929685,2325470,3059961,3742592,4528743,3301454,3339345,2864962,4179276,2624614,2899588,5033944,3503168,4734753,4868666,3860900,2553775,3445688,4457809,4270944,3022646,3605691,3060248,3381324,4018693,3974582,4105159,3029853,2443972,3242870,3319049
2021-11-29T21:55,3550645,4079558,3165249,4272276,4559806,2322814,4704658,2550552,3837302,5042742,3714934,2894253,4445571,2824103,3844994,4504923,3630476,2760366,4577086,3652264,4030492,3270245,3342164,3053102,3669086,3377448,4606151,3720262,3613041,3236819,3591188,2649589,2540109,2543128,2853009
2021-11-29T22:00,3969933,4515069,2753046,2189254,4383811,2987446,3473150,4088195,2624857,3998478,2845171,2709485,3128200,3879440,2980679,3470530,3126339,5359663,3102108,3635120,3327422,4161542,4043672,3537716,3813028,4666401,5217795,3303847,4780601,3514048,4056319,3995636,2227216,3918168,2889109
2021-11-29T22:05,3079896,4836860,3951358,2691443,3563826,2066281,3303083,3262858,3680099,3614274,3246595,3332994,3327694,4322744,3757725,4204747,3281309,3579093,4488899,2595226,4185421,4149849,2797003,2323652,2533621,4728817,4262421,3933161,4325895,5367084,3456509,3944168,2626284,3855134,4383876
2021-11-29T22:10,3344684,5201979,4047280,3528408,5190827,3912561,2826321,3310606,3375780,4094779,4098719,2398539,4433372,3937987,3000156,5531724,3338310,3203620,3511115,2729328,3070684,4335986,3431712,4981494,2793108,3546381,3508790,3173883,2709994,4813198,4279938,4529557,1903762,3323603,4562282
2021-11-29T22:15,2044094,4834260,2983486,3845936,3227815,3888689,4410918,4223616,4094072,3813566,2677609,4107320,4436412,3514374,2816045,4190967,5405391,3604361,3963495,3903524,3534730,5107531,4034184,2653410,2206581,4349177,3768483,3679688,3424378,4130349,2803055,3173304,3396545,3919744,2922146
2021-11-29T22:20,4560940,3807557,4688167,3105296,2927226,3214861,3529288,5872472,4001011,3384143,4654389,4186523,3520665,3218870,3889079,3263615,4520705,3373153,4260637,3535579,2821100,4454518,3537985,3514472,2566772,3576937,3823976,1952995,3173972,5441451,4364577,4157401,3029779,3080601,3235834
2021-11-29T22:25,3124542,4182170,3665954,2541059,4623057,3127721,2850127,3204489,3685010,4055415,3227930,3393353,4430019,3834346,3578125,3420125,2993824,5075911,4693999,3554416,3522535,2648395,2448629,4372802,4871332,4575811,4307360,3324094,2439663,3837158,5292785,4424126,2024493,4575135,3790407
2021-11-29T22:30,3321116,3541613,3757926,3723352,3901126,2528325,3902862,2751635,3917882,4623018,3622019,4949925,4651283,3226137,5247533,4729370,3936523,3554152,2612306,2953370,3004943,4125722,3199722,2513261,3103313,3091839,3914512,3035433,3721008,3677123,3020876,3507116,2797503,2506086,4156176
2021-11-29T22:35,3221763,4309113,3397929,3102342,2979869,3224921,3648307,3346736,2855691,3656146,3995880,2901106,2735190,2379554,4350523,3465062,2273549,3500998,4390836,3627969,3062938,4126308,4092907,3890766,2257911,3504093,2000647,3115856,4016679,2873270,3566179,3227199,2710526,3374338,2887631
2021-11-29T22:40,3111991,2678924,4220466,3293953,2599421,3648019,3312739,3532247,4445089,2419299,2902330,3055918,3474417,3309038,2847127,2867603,4153993,3271217,4214483,3175361,4204213,4240147,3772780,5240370,2600572,4484512,3465615,2845588,2320595,3958295,2433971,4317982,3385597,3345902,3658904
2021-11-29T22:45,4014983,3958800,3708652,3841589,3064874,3759561,4739865,4551171,3344498,3404704,2786626,3418474,4375794,2538217,4224376,6829903,4292111,4126827,3920958,3668307,4095672,2963435,3470515,3753579,4727206,3841998,2686969,3427164,4483990,3916880,2863910,4412626,3061271,3717294,3488583
2021-11-29T22:50,5043907,4485449,2422925,2902543,5688619,3535786,3674502,3674733,3329989,5161688,3540426,3383677,2666580,3289696,3827514,5101775,3683794,3586693,1866066,4050839,4300034,4563427,2775221,4802634,2986779,4827396,3103108,3932752,4123024,3178708,4740622,4428425,2673928,3359542,4406873
2021-11-29T22:55,3595547,3611857,3240049,2298483,2265575,2936316,3819154,3860349,3889753,4840789,3219561,3387431,4275594,5939693,3269578,4716175,2969747,3389888,3986893,4728959,3183386,3449026,3595144,3985165,3018158,4128217,2633346,4066588,3005621,5371979,3843338,4564360,2579764,3913243,3025513
2021-11-29T23:00,5096846,4057957,3428049,2914866,4588084,2587132,2856914,3671718,3319763,4661379,3642683,2565653,3262221,3780093,2918583,2870221,3325402,4714355,5240189,3075061,4619755,4298265,4697348,3567879,2504845,4223017,4003532,2491467,4693650,3902303,2310664,4491702,3868868,3341427,3355400
2021-11-29T23:05,3334794,3765835,2399305,2628060,4188969,3058468,3157395,4041640,4993177,3454013,2767307,3216173,4197996,2479527,5009889,2775311,2950815,3381975,3683470,5142479,4678107,3868730,2936058,4290781,2367797,3765608,3862413,3370170,4208215,3506195,3303973,3911514,2210439,4075343,4081647
2021-11-29T23:10,3306843,5178957,3397737,3289978,3332946,3424583,3836839,3740725,2721791,4134562,3026086,3617211,2759474,3828735,3483821,4403810,3203705,3892431,4712495,3926457,3730143,3858796,3688783,4447294,4090521,3636803,4871843,3062692,4283224,4250694,3843253,4605899,3761380,3692422,4907628
2021-11-29T23:15,4336200,4739120,3201017,1944060,4159863,3860086,3930448,2267256,3442462,4978275,3054427,4535032,4516799,3760995,3568793,3705718,3009295,3801633,3113926,3467519,3256780,2828051,3947050,4854353,2791866,4612669,2455649,1551795,3858479,2639798,3641787,3080955,2838223,3382227,2291471
2021-11-29T23:20,3603262,4125993,5348101,3871923,3691403,3538627,4414644,3846424,3041229,4993193,3587558,4474017,4483335,4555902,2605021,4209707,3860392,3700412,5310827,3278722,3678265,3643618,4701805,4698192,4298544,4072555,2994823,3664134,2961734,4434456,4444277,3674207,2138285,3736373,2528713
2021-11-29T23:25,4282399,3464306,3380249,2944772,4006254,2191385,3434146,2938549,4351658,3228433,3943897,2395708,3997947,3605006,5512805,3382723,3609555,4462652,3341077,3049316,2408447,2446148,2575866,2970240,3802310,4049091,3509798,2382468,3796644,3589062,4024140,4419115,4436010,4185366,4271574
2021-11-29T23:30,3069652,4963167,3598399,3224523,2586508,3669717,4310585,3437403,4361138,4084016,3058418,2968988,3824517,2706160,3054316,3180092,4690810,3728841,4147690,4109424,3576242,3729184,4233352,4243808,2820507,3570034,2905593,3647479,4157213,4805165,4119458,5251557,2179100,5394367,3494046
2021-11-29T23:35,3608864,4388410,3623116,2895056,2800787,4147524,3783291,2579976,5033419,2909057,4135517,5320360,6022963,3245780,3108166,3226462,3867998,4494360,4802994,2911532,4803839,3487048,2934065,3915298,3093987,3902571,2399533,2447992,3120686,3742901,4384640,4062239,3209700,3356879,2886565
2021-11-29T23:40,3439347,4459107,3125610,3005367,2826813,2943164,2731530,2997299,2552131,4141280,2677350,3557025,3566947,3724406,3195892,4185057,4972217,4733383,4280325,3667606,5469393,2548445,4579339,3867109,3052915,3159483,3766770,3680954,3695851,4080569,5241845,5455510,2478232,3687904,5201423
2021-11-29T23:45,3419189,2932185,4606560,1843506,4973599,2434798,2351224,3599389,2889974,3090401,2837106,3465419,4058647,4371612,5242720,5080235,3649088,3680756,3578660,3575290,3518961,3540873,3329268,2811608,2318930,4847763,4100196,3561161,2803824,4467488,3952318,2823641,2188038,3353642,3430323
2021-11-29T23:50,2811949,4329627,4334983,3380808,5349020,4296145,3045526,2761897,3323915,5288099,2377974,5747855,5513278,3377213,5137638,3487469,4210546,2594513,4546922,3545020,4420155,3154507,2594655,4559408,2591131,4708962,5017281,3393482,3968999,3456875,4053676,4545147,2917506,4311848,3716677
2021-11-29T23:55,3177339,5120302,2640556,2598288,3727237,3268962,3942495,3907667,3206265,4068540,3555453,2649647,3645659,2936052,4668862,3106772,2844931,2086930,4774493,4579296,3444136,3910886,4037173,4030423,3092618,4098628,4066653,3478373,2291806,3953585,3825472,2669025,1933968,3197592,3382643
2021-11-30T00:00,3473684,5387920,4038561,3031686,3575151,3689987,3944245,4175584,2610150,4460472,2839284,3477827,2456990,1917888,4267021,5223185,4883266,3608907,4011950,2172168,3641344,3467311,4303224,4732109,4210127,4560345,3640952,4022418,3108272,4724844,4949944,5268505,2597790,3067753,3754171
2021-11-30T00:05,4439550,4132202,2643446,2538336,3557159,3918648,3023706,2382415,2863484,3405917,3897336,2313153,3286036,3301389,4183050,4438850,4159045,4601439,3141143,3136638,4987518,3857568,3965486,3580451,3031520,3282857,3710957,3533485,3678106,3474691,4395089,3194702,2779301,3628375,3768417
2021-11-30T00:10,3095189,4673496,4360214,2230924,3646913,3153675,3543036,4093513,3706324,2793523,4375107,2927487,3543963,3655990,2550634,2238494,4149442,4205073,4334048,2913986,3583913,3733799,3560706,3963169,3691160,3688612,2866526,3006021,3395279,5010409,3780375,3348990,1970134,4270141,4135198
2021-11-30T00:15,2861058,4766766,3167399,3298147,3997064,2887676,4780400,3222623,3559795,3686168,2865805,4224023,3771009,3469057,5469570,4781472,2208055,3510616,3768582,3740377,4475353,2868206,2914727,4035887,4216752,4061794,3493145,3548966,3771582,5079602,4529246,4275400,4111990,3719976,3834324
2021-11-30T00:20,4234478,3872752,3861108,3863826,4101979,2538337,3960331,3714365,4588281,4747731,4014841,5442748,4267382,3579419,4667059,4817792,4236894,3305505,4942687,3049252,4470637,2910958,3413919,3708082,3485456,3671482,3910175,3501341,3756404,3609368,3065514,3227804,4212120,2776416,4566627
2021-11-30T00:25,3315141,4282031,4320908,2908640,3849763,2778352,2125506,2553133,5678072,3686041,2580489,3400291,3350880,3203954,3858116,2919823,2738168,4647208,3834276,3538945,4532255,3555761,3665677,4656625,1163300,2987362,3424445,3213341,3641737,6109621,5237639,3964153,3576313,3269343,3164795
2021-11-30T00:30,3576552,3368188,3996395,3355020,3576413,3509671,2347586,3845120,4763431,4389141,2576625,1972178,5277580,3550410,3301048,3591897,4392129,4455664,3737283,3626155,4492167,3482567,2904263,3521008,2673521,3717233,2803788,3352997,4252571,2531875,3753514,3338580,2468174,2911450,2146973
2021-11-30T00:35,2969622,3612413,2391343,3864925,3117661,3059489,3904710,3537158,4123607,4158764,3472046,3093250,3250055,4041245,3721077,3759876,4161500,2725208,3093765,3862331,4334985,3237157,3727766,2737322,3243165,3041480,3047700,3201096,2072267,4718729,4488833,3061364,2278911,4044210,4811451
2021-11-30T00:40,3739392,4443022,3097749,2436989,2784159,2527012,4034998,2920443,4001612,4040196,3720300,3706540,3604924,3186227,3957932,3427125,2713859,4669035,4115010,2301005,2940131,3455135,2746140,4058004,2871979,2892374,3445238,3022876,5208146,3587045,4406652,2950598,2477093,3711572,3421634
2021-11-30T00:45,2885625,4036748,4910036,2765627,3738504,2298110,2587966,3296291,3176817,3014773,4031330,3337068,3714475,4219435,3418956,3704715,4718621,3439965,4626274,2862690,4632219,3348630,4615450,4417640,3654256,4547266,2350254,3189133,2558049,4920026,3614215,4290272,3119370,4165692,3093089
2021-11-30T00:50,3507283,3546354,3335270,3582544,3974202,4455947,4647361,3624766,3272975,3888515,2343147,2961568,4648297,2923305,2554133,4327599,3910760,5444255,3300328,4170442,3628694,4603275,3315527,3606576,3373910,3902737,3485373,4509053,3822232,3291178,3311762,2650780,4439397,2582501,5116620
2021-11-30T00:55,3722175,3688082,3292174,2787985,4283259,2511386,4278454,2882163,3430792,3322669,4549879,3237823,3258078,3783355,3741340,3806977,4803882,3809363,3775903,4329730,2467447,2864563,4585462,3847328,2933322,4859488,3712961,3912347,4754512,3912472,3711623,3714168,2958031,4759966,3187561
2021-11-30T01:00,4865673,3072136,4182261,2813194,3170138,3703335,2882029,4979295,3513846,3438483,2203597,3677691,3000970,3403976,3217703,3861039,3911296,2914956,3469237,4306303,2902828,4121987,2500242,4441828,3930419,3003393,3602540,3957055,3650725,3681777,3507994,3030407,2733424,4066184,3380920
2021-11-30T01:05,3728511,3243472,3514419,3825463,4834097,2375624,3533320,2525642,2871971,4044082,4668238,3400383,2998954,3074034,3294455,3502784,3637074,4486540,5172021,2929971,3802007,4259719,2981178,4276727,2782901,3798465,3161099,3007700,3132512,3619353,3768955,4761285,4287513,3618056,4209925
2021-11-30T01:10,3506646,3575940,3976352,3184398,3266006,4637506,3122150,2817908,3047132,3585449,4146234,4094669,3208109,4938991,3195957,3555443,4209834,3199556,3286142,3084941,3402121,3485235,2745346,4477603,3091957,3159536,5109911,1705380,5690712,4026064,3769799,2218251,2299726,2860943,1733478
2021-11-30T01:15,4394361,2912637,5119342,3000296,3382374,5101773,4184373,3674077,4988251,3790494,3623867,4175819,3931827,3011111,3278365,4465946,3840626,3853549,4523940,1917903,3091588,4374117,2777054,4752847,1670921,2749638,3571281,3333407,4364141,3703876,3661866,4352646,3247829,4138635,3616197
2021-11-30T01:20,3418887,3732160,3935600,2681416,5144312,3311028,3735497,3749155,4132934,4035934,3777482,2998030,3420150,2566859,4925738,2802532,3246298,3132901,2983589,3869122,3273973,4363212,3565473,4091567,2511614,5557537,2713810,2937526,3561272,3548562,3619491,3159240,4504436,4133802,4459377
2021-11-30T01:25,3249575,4421856,3329657,2441917,4113141,4438790,3159247,4270770,3076088,5505157,3437611,3413398,3825847,3756558,4386654,5387803,3758483,4619438,3524013,2987227,3037315,3937614,3421525,3158094,3742692,4047224,4551031,2991026,4131143,3730128,4481322,4464229,3122439,3377730,2966348
2021-11-30T01:30,2695788,4290314,3562421,3303935,3056747,2203200,4286933,4873801,4159495,4164773,2936591,2916211,4673053,2517959,3171432,3184845,2258166,3679295,3555205,3448005,3823212,3066345,2736778,4250770,3102828,4634206,4654514,4345135,4054434,3237998,5859011,3992693,3244757,4255279,4116207
2021-11-30T01:35,3622836,5389574,2671660,2904886,3462143,3358112,4129739,2518993,4541090,4536767,3010517,2747722,4327276,4084626,5342532,4177376,2738896,3123968,3840346,2541915,4005432,3268379,3105228,4202099,3165074,2645729,4908443,3770181,5318302,3080720,2935382,3292145,3266276,3725380,4536381
2021-11-30T01:40,2891249,5298253,3375742,2820459,4144515,3345609,2449211,3760590,3127767,4156592,5007717,3829850,4824559,2704770,2896797,3377890,3085771,3082720,4377874,3063454,2343400,2575613,3696431,4254466,4143045,4396762,4136301,3504990,2850290,3135520,3458387,2803661,4477896,4091900,3196184
2021-11-30T01:45,3474737,5265290,4425652,3622230,3271835,3892224,3066725,3080796,2341358,4096389,3296812,3377752,3068028,2873514,4150970,4068427,4558470,3581756,4144033,3935175,3012134,4782018,2553785,4370176,3239079,3883694,3496148,3772758,3919095,3235558,4563668,3376515,3392790,3847321,2814590
2021-11-30T01:50,4651765,2363182,4231479,2329374,3139266,1778837,3423451,3405761,4409743,3663550,4391079,2139534,3550405,3804197,3344495,3572891,3698355,3746913,3505477,2258720,4095826,4731726,2212999,5427342,4223958,3191590,3505863,3365331,2828222,2517995,3274609,3599149,3100602,3339912,2304371
2021-11-30T01:55,3187282,3694746,2039113,2978743,3587948,2647931,3626795,3941025,3635756,3498821,3261557,4182762,4027324,3132620,3800395,3909185,4181509,3625015,3115368,2943614,3479449,3854709,3750848,3304432,3561347,3835116,2254111,3113743,1996216,4190787,4891761,3218600,2927941,4034567,4156585
2021-11-30T02:00,3413226,2388553,3872729,5163489,4366812,2505959,3332448,4676963,3679207,5723467,3023859,4987347,3117977,3311895,4167800,2678266,2709804,3891260,3314694,2409915,2678611,3920494,3664477,4141791,3221688,2956344,3428631,3408609,3684520,3927000,4381993,4503059,3591808,2852820,2975546
2021-11-30T02:05,3287949,2913441,3724443,3641346,5004624,4237716,4067716,2953733,2661318,4943455,4230668,3647517,4590077,3389408,4777394,4493117,3142165,3311698,4578505,4154567,3247102,5390605,3599100,3875251,3361466,4686718,3556955,2445335,4069242,5137483,3780599,3234036,2347541,3434881,2921310
2021-11-30T02:10,4273981,4600863,4261914,4550480,4602305,2503113,3699744,2607419,4188929,2857483,3137617,3928941,4046335,4005417,4081111,3008481,4097765,2989701,3554402,4190822,3033134,3400923,2112175,3809340,3632184,3029920,4100249,3448199,4272454,4480120,2898041,4187168,2125340,3988699,3550099
2021-11-30T02:15,3262065,3785986,2432316,2930044,3209568,3271787,3089112,4165357,2140414,4528703,3994933,4073597,3423991,2931886,2924862,3497515,3669939,3318250,4021722,5577137,5037813,4614146,3988569,3559057,2728507,3718725,2988911,2052447,3274893,3843394,3877798,4610723,3271052,2468726,4642553
2021-11-30T02:20,3840612,3796769,3698815,2694063,2646499,3094302,3803665,3003577,4200471,4539582,3758014,3764586,4451261,3033376,3237000,4539970,3439293,4233567,3531793,3615346,4018257,3229823,2793171,3183075,1501708,3458963,2880170,3088301,3156043,3760211,3874629,3349415,3073435,2537417,2712572
2021-11-30T02:25,3404704,3132244,2139683,4234167,4145148,2357163,4147730,3111235,2801624,4658777,3608336,3090810,3223392,2787161,4407776,3964642,3971733,3806220,3710012,3513837,4724458,3906750,2972712,5063536,3392847,4737302,4927232,4763093,3845529,5185223,5125241,4438593,3800545,4964749,4261469
