mtime,AG,AH,AK,BR,BY,DG,DK,DZ,FH,FX,G,GR,GX,HI,HP,HQ,JN,JW,LQ,LR,MR,MV,OR,OT,OW,PS,PV,QZ,S,SZ,TW,UV,UX,UY,WY
2021-11-24T19:10,4500800,2543880,2116443,3843899,3054095,1876792,6150196,4073262,2986311,3620660,3763243,3943191,3531673,4163240,3207684,4261503,2770744,3154177,4481117,4532685,3083077,2971589,3043309,3441317,3923785,3756752,3204594,3898306,6352256,3484125,4707709,3768018,2761890,4382380,3005367
2021-11-24T19:15,3955708,3057044,3797541,4018867,3999148,2748165,4332853,4433922,4080057,3391279,4616025,4393696,3553419,4270018,4493148,4479557,4161035,3204603,3288509,4042860,3310442,4602631,3223751,3033743,3334992,4255358,4168668,3072147,4237803,2986090,4650058,2941682,3886204,4044378,4559593
2021-11-24T19:20,5030972,3411248,2295878,3381874,3820584,2419469,3688294,3907394,4314725,2089871,4192250,3506241,4977981,3543936,3420247,4032329,3751000,3594813,3533996,5029060,2917146,3177979,2300942,2946298,3088147,3558373,4489553,3307958,2746258,2686840,3766176,3830737,4469985,3623639,4210152
2021-11-24T19:25,5007422,4128511,4523008,4424073,3923644,3774248,5156205,2978902,6252119,3851096,3989988,2466974,4540900,5439236,3654211,4062475,3893237,2945077,5279598,4084715,3562995,3173522,2595117,3216255,5189937,2961555,4426564,3369677,2974816,3795173,3943194,3640788,4749831,3160542,4528996
2021-11-24T19:30,3104319,2989668,3784019,2918172,3986137,4942940,4349075,3631382,4082351,2239200,4454784,4589241,4263025,3462034,4895649,4102879,3440263,2965422,4383665,3024975,4186524,3808271,3002583,3206129,4279341,3542354,4649686,3212018,4256060,3649566,3921636,3800580,3340345,3742439,3531619
2021-11-24T19:35,4038067,2401163,3308914,3600497,3809977,2854998,3946558,4438125,3865605,2819282,3295838,3058182,4202346,3494223,4826156,3759923,4151119,3278819,3481779,3334277,4056029,3492196,2412707,3494984,4383003,3448129,5224075,3046236,4064453,3317773,4294126,3899925,3946518,4131112,3789645
2021-11-24T19:40,2640558,4014913,3424760,4146462,4326817,2887401,3335783,5115069,4513772,4378943,4384004,3239686,3914079,4996686,3211334,3206004,3764952,4547880,3465624,3513525,2062959,4093437,4390476,2599881,3872627,2757265,4490331,3784866,3812279,2143228,3267403,4898527,3877990,3349518,4144622
2021-11-24T19:45,3746637,2990497,3717712,4769832,2960935,2964057,4213329,1869368,5139866,1560501,5205960,2936329,4269352,3117857,4017669,5918862,3973537,4263199,2316652,3594417,2676128,5144598,3724318,2048657,4672187,2741426,3913480,3610338,2198292,5168137,3467678,3524772,2905172,3583387,3491136
2021-11-24T19:50,3983853,3090700,4817280,2663907,3443619,3537343,4914389,3701302,4971270,3780497,3995430,4656142,5454346,2724166,3308035,3250622,5683136,4490763,2918584,4499835,2748646,3922183,3184002,3972600,4351867,3831843,4011912,3055946,4124905,3443477,4383664,3669761,5165954,4017880,2699049
2021-11-24T19:55,3502738,1895470,4124096,4317672,1852581,3713303,3668876,4288381,4126030,3726598,3437164,4056414,3262074,4090451,4400099,4034998,3091384,4006585,3273612,4336666,3651741,4321095,2228483,3354783,4173517,3148279,4181824,2951497,4104835,3152792,3251965,4338162,4285635,2647349,4002966
2021-11-24T20:00,4979861,4291628,3361075,4914517,3749438,2693051,3796589,3633592,4802701,3666113,4504564,3914553,4679029,3089835,4047712,3544606,5227264,3311886,3504482,3917469,3460352,5251737,2617797,2270659,5586157,4512650,4088249,3559484,4443148,2134070,3731247,2840903,4093663,3765555,3430600
2021-11-24T20:05,4274825,4038933,2851648,3266619,4443481,3757042,5931965,3840056,3896526,3238707,5156992,3397840,3873907,3686931,3800821,2803541,2296552,2929637,2086125,3148502,3258150,3866700,3211364,3659665,4108706,3757029,3899487,4377138,4293619,3900206,3030360,3653465,3668675,3930131,4027922
2021-11-24T20:10,4173686,2075599,3758440,5013255,4749067,3443635,3333341,3087373,3297077,2878217,3947477,3018668,3815818,2233953,5571160,4700119,4125412,3848433,4198008,4520558,2485213,4085990,2957707,3667365,4753913,3129515,4343339,3059475,2731029,3368626,3369934,4185943,4035245,3225222,4099698
2021-11-24T20:15,3494329,2703210,2903372,3136977,4693827,3174669,3003940,3161569,3666058,4117666,4084215,2779493,3938870,4069548,3159952,3129338,4819721,3640529,3767100,2150325,3486986,4666742,2465218,3356749,4052620,3712834,4792332,3025852,5279830,3905527,2673959,4576272,3247241,3625948,4908819
2021-11-24T20:20,3653011,3552979,3919667,3603986,4183380,2897330,4446694,3992307,3846784,2861231,3151147,3461164,3729536,2480119,3652460,5031731,3653157,3363076,4161084,3231218,4156599,3375671,2786932,2950259,2350814,3578964,4414167,2746708,3862288,3060070,3165260,4185311,4138176,3964719,4533657
2021-11-24T20:25,3350570,3556705,3488273,4352169,3316738,3299308,3210760,4236121,3138252,2689536,2645483,3004650,4144125,3401725,3615440,4275971,3648656,2160468,3845622,3857429,4228767,4182572,2798958,3202868,4018574,4318929,4109997,3973213,3805243,2990828,3037390,4068007,3190455,4267072,5275261
2021-11-24T20:30,4008419,3558995,2926885,4596477,2885133,3004210,4394489,4264929,3915654,4094392,5488244,3574450,4844451,3044506,3168225,4079916,3908499,2567398,3596979,3461951,3213398,2169643,3174176,2314041,5021033,2834837,3662682,3837882,3362427,3138587,3056867,4932680,3721209,3107428,3362488
2021-11-24T20:35,4062076,4312925,2400884,3589929,3227903,3657956,5339499,4630240,5779188,2518942,3121594,3307808,4447387,4016031,3365525,4423424,3956870,4164896,3515610,2996781,4595385,3609076,3364794,3205913,2936873,2695516,5532380,2962487,4307779,2560977,3901499,2844317,4762329,4179876,5361264
2021-11-24T20:40,4581377,2708906,1742300,4392723,4145925,4536530,4489260,4447588,4261537,3792644,4340524,3431378,5664225,3501630,3315546,4481371,4731888,4399959,4358623,3495692,3658266,5612760,3613055,3622099,5323457,3355410,6638485,5023014,3502131,3102482,4310165,5131498,4444027,3825300,3358365
2021-11-24T20:45,4277633,4378746,3175816,3001675,3142989,2138541,4939397,3273684,3903933,2942767,3422249,2687938,3716736,3568673,4057825,4202923,4668823,3778581,4904702,3609203,1587778,3533652,3250277,3858138,3640445,3898311,3584990,2040635,4480226,3776144,4710991,4085119,4352857,3804831,3406773
2021-11-24T20:50,3568368,4478034,2797582,4040340,3746298,3131874,3855303,3908465,3288361,4291320,4252466,4991515,3095131,4195839,2975723,4761951,4455661,2610801,3325445,4564969,3381301,1713576,3154278,3769748,5149458,3775009,3049318,3756851,3597590,2925447,2200032,4411790,3732359,5289380,4709518
2021-11-24T20:55,2534182,3085077,3487810,3686575,4545661,2103716,3708068,4531833,3775176,2700357,3260153,3968054,4411523,3447330,3258522,3278138,3712126,3266701,4675322,4393080,3224727,4378989,3641702,3118651,5665888,4295658,6551071,2750528,4364283,3339407,4301446,3957870,2698687,4502821,5611243
2021-11-24T21:00,4092954,2734950,3934948,4683732,3323514,2166456,4910308,3975289,3950185,2114816,6088490,1823118,2891215,4963456,4565641,4061452,3996271,2733479,3710492,3820260,3757466,3221000,2585672,4148335,3318458,3986311,3762944,3280873,4735929,3052523,4176526,4579239,4513000,4477309,4219071
2021-11-24T21:05,3798784,3736615,3404776,4630331,3630182,3510448,4465914,4983413,2858514,3412590,3715061,3270957,4409788,4272183,3706074,3472528,5637054,2607916,4111462,4266206,3031228,3722190,3640675,3910404,3115590,2890310,5735782,3256344,5707685,4362548,4894762,3080604,3523853,4016391,3886478
2021-11-24T21:10,3915623,3190013,3562713,4362686,4365406,3355645,2303962,3739490,3861042,3310887,4259298,3955722,4120781,3952651,3506973,3702138,4758522,3934191,2612786,4398240,3992491,3920363,4185497,2702332,2758565,1964516,4378421,3917950,3239125,2234527,3153217,1690546,4352103,4020734,3423272
2021-11-24T21:15,2860914,3654559,2992157,3836800,3859205,2274457,3608611,4283664,5544916,3445278,3392244,2977970,2935727,2391694,3969069,3701931,5081718,3551307,3265214,4981459,3436858,3561998,2690498,2694878,3981247,3418135,4021613,3386598,3114006,3155278,2174841,1995541,3815800,4599703,3896628
2021-11-24T21:20,4311077,2868326,3607708,4740927,3341753,3934153,4139523,2919789,3256801,3855026,3656190,2575783,3859760,3578184,3477537,3278246,3816334,3860282,4167429,3302673,3633412,3211268,4343500,3128221,5821202,3137963,3273376,3064653,4218875,2955236,2438908,2588842,2863226,3581356,3552199
2021-11-24T21:25,4077480,3296792,2679406,3779238,4279404,3932314,3874044,3226977,3541841,4125645,4104277,3305040,3330544,3542137,2688959,3319685,4803423,2816246,3328614,3852879,2513966,2634522,3956102,2654662,3908188,2495351,4192732,3375298,3777362,3743881,3437937,3654233,2555079,3371224,3822601
2021-11-24T21:30,4284248,3837470,3731608,4149035,3997700,2368171,2539093,4240354,4443428,3084895,3161445,4024908,3263841,3344816,4422389,3955461,4189657,4130248,3976365,3146266,4692460,3590045,2611369,2986509,4426617,3587016,4036212,2645900,3797029,2419116,5010021,3910686,3911875,4323399,3196854
2021-11-24T21:35,2491324,4710341,3222744,4134123,3176867,2341826,4009971,5047948,3154871,3508246,4388437,4657091,3425655,4395430,3265519,2943509,4917335,3350996,2865267,4307389,4709342,4045269,4009251,2766393,4404614,3490800,3966511,3524310,4325998,4009802,5428434,3311500,3988892,3503174,3581452
2021-11-24T21:40,4014300,3603177,4532995,3292237,4118423,4195396,3800461,3575407,5340709,2743992,3524556,3333744,4371199,3469902,5073400,3041322,4390438,3727935,4484182,5431947,2712017,2450585,2913828,3820028,3207561,4529857,5130453,3678421,4443202,3629440,2971106,4628768,4974667,4780896,4144970
2021-11-24T21:45,3500841,2700725,2055905,3495577,2845122,3838117,3519539,3208952,2797929,4306454,4053755,3114662,5060863,3916202,5512046,4030213,4931081,4134261,3767179,3493032,3104875,4864876,2603779,3342634,4944505,3447985,5679205,2557283,4593048,4142300,3357380,4471803,3431442,4825659,3198498
2021-11-24T21:50,3389662,2637300,3883153,3471083,2521920,2969683,3261273,5209273,3265593,2810220,3310630,3898653,3566490,2923280,3813144,3714004,3431589,3207668,3866261,3546403,3927578,2395442,3856779,3342035,4010294,2925208,3522938,2985029,4371640,4165648,5044233,3517526,5528018,2833309,2858852
2021-11-24T21:55,4401980,3185635,2981064,5350834,3287908,3033221,3747896,4700467,2454460,2939774,4665694,2638668,3590095,3806235,3576445,4802469,2681906,3469924,3653910,2884406,3141157,2839457,2867352,4413439,5926665,3100721,2548157,3885808,4869566,3439380,4025161,2883441,4053321,3639736,6300695
2021-11-24T22:00,3152685,2933939,2639047,4304666,2885566,3009874,6039459,4635212,3733901,3022794,3209921,3718267,4044050,4127778,3572352,5227062,4437467,3430915,4343053,4417807,2590773,3677101,4537313,3080380,3669076,5587031,4303229,3185698,2756097,3418806,2881115,3334878,4435611,3998118,4925647
2021-11-24T22:05,4497467,3621727,2115188,3659228,3803375,2439680,4708094,5415262,3158575,2343725,3129060,2989835,3945170,3354973,3111320,2862281,4075672,4356844,4031903,4388149,3245393,4296980,2905511,3289509,3679023,4449537,4743055,3813915,3794080,2636177,4637337,3809877,3740875,2731422,3174005
2021-11-24T22:10,3532246,4039858,3340282,2961210,4133179,2317780,5486672,4241680,4767170,3154682,3774196,3595161,4976696,3898582,3389177,2991469,5015405,2563749,5153531,2882778,3940665,3050240,3398900,3500764,4279987,3263122,4367512,4072094,3961858,3300982,3310641,3860815,3348485,4206290,3987138
2021-11-24T22:15,4941027,3271294,3038482,3921801,3010515,2718270,4285088,3542893,3437224,4519271,4084739,4673566,4394610,3504567,4294918,4753413,5427888,3154326,5208749,5711298,3591856,3342767,4073202,3914578,3641553,2740160,6380337,2259659,3703456,4117574,4304023,2468725,3822680,4339527,3517898
2021-11-24T22:20,4688243,3407486,3974061,4859770,2594787,3060429,5087021,3997113,4724250,2473911,4145986,4142361,2374579,4079630,3190024,3123119,3655785,3955794,2186719,2863431,2925657,3332059,2070812,3885994,3939207,2836682,5055175,3200582,2956016,2467655,4310103,4091258,4321727,3959672,4865708
2021-11-24T22:25,3667597,2474962,3932714,3646809,4110850,1271459,3061608,4844354,4060528,3186813,2552758,3468563,5224665,3852654,4066153,4067145,3507912,4311568,3558360,3751236,3716337,3597404,3823003,4509101,3814102,2936627,4417674,3983781,3197480,3192270,3956939,3171792,4291149,5489691,2365553
2021-11-24T22:30,4674773,4101567,3693817,4002625,2250804,3419917,4103130,3291092,5355602,4238931,3013110,4012670,4067667,3140967,3359548,3017732,4198907,3164747,3473882,3511965,3155132,4553112,4782717,3600595,4252070,3595579,6149207,4924861,3217235,3909296,3324443,3256557,3368566,5799099,4323472
2021-11-24T22:35,4067227,1999757,4167344,4347772,3105602,3704538,3757582,3472455,4276957,4001595,2845312,3071932,6085883,4117296,4477394,7326704,4381659,3334539,4508061,4233567,4965818,5018153,2855856,2225202,3766493,3903129,4826910,2206705,3693940,3711097,2981192,3474157,4755167,4271057,3386966
2021-11-24T22:40,5196146,3285940,3741620,4138449,3440448,2988718,4810615,2148050,3637859,3699094,2704583,4020508,2958690,3735007,4441511,5114575,3433681,3516775,5014754,4906725,4416388,3733070,3623686,3296048,3758681,3722765,3692606,2406016,2961597,2824292,3584808,3437155,2770247,3730068,3552008
2021-11-24T22:45,4085283,3074186,3785012,4516159,3356159,1774206,3322039,4259675,3866943,3328939,4348949,3049379,4425910,4042802,4081687,4530289,4807742,3581447,3708330,3325144,3263659,2976039,2800027,3620136,4386028,3275756,3450712,3737544,3679757,3516016,2903225,2986027,2511967,4305907,2837489
2021-11-24T22:50,4294838,2808444,3944147,5813818,2396018,2125250,3754245,3306298,4687480,3358314,3614947,3450145,4100670,3204717,3766424,3919711,3848970,3486488,3709128,4865554,3711492,3385234,4431914,4465257,4052411,2224204,5020297,3141073,2464398,1994199,3581724,4166759,3907281,3586145,3864631
2021-11-24T22:55,3614128,2406960,3872511,3630775,4299126,3824559,3120003,3211115,3150182,4171710,4102295,4247365,4806900,3294057,4762855,4033222,5142320,3549594,3555142,3692623,3366653,4665723,3396345,2971073,5329251,3197991,3463283,3299324,3355034,2934839,3040693,3761292,4057762,3815811,4630635
2021-11-24T23:00,3039203,3422708,4852843,3446465,3719272,2314785,4108284,4074343,3447686,3055638,3760590,3528133,4483468,5013407,2823581,4033220,4443625,3215874,5656021,4107350,2226102,2963820,3086645,2618902,3652647,4367631,4385418,3782362,3157665,4193874,4468865,3333632,2474293,4618095,3989571
2021-11-24T23:05,4275555,3148139,3014107,3676349,3246987,3315984,4970714,3676758,4366925,3308097,4226107,3516314,4503128,5541349,4333683,4635351,5077017,3372278,2305689,4503862,5308919,3993722,3443100,4199641,3172065,3630374,4612258,2775540,2654080,3739761,4194316,4348282,3494639,3267229,4785818
2021-11-24T23:10,3548836,3273917,4406760,4377477,2988625,3093551,3877356,3467643,5044818,3072952,4117706,3613213,5262343,4265889,3931499,4835143,4653485,3316616,4495584,3776697,2466018,3667047,2792947,1665032,3638245,2708706,4047904,3570950,4859818,4041509,2621490,3269342,4330669,5391050,3931068
2021-11-24T23:15,4999361,3717241,2923370,2258753,4057072,3027209,4280332,3979255,4254526,4899722,4942868,2712653,4159361,2948332,3530971,3974388,3872218,5157536,3239971,2852608,3541242,4078908,3609622,3015021,4292418,2654278,4226748,2974482,2376582,2088997,3897905,4385349,4040822,3625900,4052820
2021-11-24T23:20,4188926,3289402,3993179,2532047,3949350,4388233,4928809,3885676,4189356,2848158,3737543,3916749,5323488,3255440,2561022,3618634,3087777,5135939,3730781,2576551,1891031,2511755,4099551,2547486,3824640,3699057,4606109,3489109,3867457,4218769,4092064,4260164,3573299,3549477,2982008
2021-11-24T23:25,4166994,2914678,3530799,3418796,4779138,2809633,3104734,2995086,3864310,3540635,4171501,4580180,2725502,4419038,2032382,3228735,3394591,4106191,4761980,3505277,4559630,4797263,3671096,2121120,4831598,3373261,4575733,2973885,3758135,3945752,4107573,3242001,2973589,3754871,2911719
2021-11-24T23:30,3447052,3321887,3151076,3887624,4313291,3478687,4455685,4409884,4815696,2956907,2731775,2599586,4942499,3694752,4502559,3576094,4058755,4013230,4465394,3239276,3300316,5309206,3466279,4450081,3031267,3946025,5309637,4038609,4059885,2137757,4066180,3008570,3572320,5064770,4441105
2021-11-24T23:35,2518998,2919810,2293989,4596358,3369694,2286572,4990694,4798217,2784070,2190046,3892098,4094842,3504969,4594658,3182336,3314272,4011298,2422321,3413603,3284335,4083280,2821738,2641436,4566372,3638407,2038836,3141702,2887199,4152968,2221969,3547469,3640066,4654000,3412166,3929017
2021-11-24T23:40,2573106,2299353,4091933,3425758,4444426,1743691,4496119,5141844,3247545,1927489,5289486,5684578,4269161,4774862,4067945,3937503,3405070,4379175,3701793,3590386,5152570,4413470,2263411,3163468,3359962,2907579,3536429,4366736,3493010,3215096,4267542,4337660,4136552,3498126,4379101
2021-11-24T23:45,5072029,3130876,2864827,4136472,2593065,3598535,4916548,3408279,4375256,4063809,3773229,2575203,2967559,4877893,4680663,2910904,4217567,2565251,3600229,4336076,3209671,5010683,3961384,2929318,5048794,4036241,3734694,3495853,3177805,2665546,3582495,3824194,4907360,4279549,4223909
2021-11-24T23:50,3733434,3102303,4166630,5888293,4771031,2687277,4159092,5506431,2709625,4287097,3646222,2551581,3534361,2689956,3616525,4684790,3824092,4784179,3225288,2971571,4459917,3419940,2746206,2118363,3247707,2201773,5657922,4026627,5344112,3030940,3540758,2711083,5196110,4499848,2707930
2021-11-24T23:55,5144615,3704754,3647103,3287808,4203434,2987302,3415661,4085920,3613069,3980724,3292338,3694913,4877792,4688927,4172604,5144709,4973587,2942442,4027647,3424704,3118031,4042454,3321169,1877093,4805696,2666316,3363761,4257512,2765829,3215565,3719284,4165419,5570480,6662583,4410571
2021-11-25T00:00,4933360,4538261,1676708,4304898,5459654,2752670,4751118,4333259,3216028,4143791,3742152,4582003,3984317,3518834,4675789,3616886,3729748,4142452,5242821,3494476,3582348,4193700,4041352,2507446,6036401,3155890,4438619,2146406,3086533,4228304,3398180,3277662,3827945,2331444,3109193
2021-11-25T00:05,4684472,4225309,3797881,4200340,4070881,2425411,4570230,3451953,3741210,3064822,3669983,4127814,4116204,3070357,4149729,3942586,4178476,3552875,3085868,3385762,3605310,3272186,2587197,3338916,4464406,4685303,4814755,3435810,4096411,2982919,4468761,3708309,4001511,2914183,3980499
2021-11-25T00:10,3454247,2476533,2196896,3539016,3372388,2149910,3717417,4406959,3391218,4159161,4234493,3384473,3728702,2252335,2581851,4333090,4926930,3021136,3688014,2766869,3396114,3942902,3223552,2099535,3145686,3307714,3777834,4000338,3558916,3265108,4193763,3201352,3523463,2901641,1882396
